Seq,Phylum,Class,Order,Family,Genus
DH_19820,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_20059,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,NK-L14
DH_20136,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_20251,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_20780,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_23930,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,LK-44f
DH_24870,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_26510,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_26880,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_27433,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,NK-L14
DH_31400,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_32210,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_32905,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_33171,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,MSBL8
DH_2030,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA
DH_2945,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA
DH_3815,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA
DH_5117,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,NA
DH_2669,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_5200,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_12520,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_14661,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_16731,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_17367,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_17873,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_18183,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_20391,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_24539,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_25746,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_26992,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_29336,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_31775,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_35381,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
DH_25644,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriales Incertae Sedis
DH_4827,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_13118,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae
DH_19283,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_19337,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_19612,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_19928,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_20566,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_20783,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_25943,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae
DH_27188,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Nocardiaceae
DH_32475,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_33707,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae
DH_35038,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_35227,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_35261,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae
DH_483,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_599,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_633,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_876,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_981,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1062,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1124,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1175,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1228,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1461,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1521,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1566,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1617,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1637,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1669,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1743,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1765,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1831,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1861,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1864,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1892,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1954,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_1970,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2064,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2129,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2138,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2169,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2197,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2238,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2247,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2282,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2317,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2366,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2368,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2537,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2606,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2779,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2977,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2991,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2992,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3039,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3097,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3117,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3214,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3223,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3286,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3342,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3385,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3415,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3471,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3490,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3630,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3683,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3709,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3785,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3889,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_3956,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4165,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4329,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4336,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4338,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4429,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4721,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4780,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4882,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4922,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_4923,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5046,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5085,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5150,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5157,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5235,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5348,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5548,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5555,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5624,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5678,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5690,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_5982,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6102,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6170,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6218,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6267,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6312,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6542,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6687,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6726,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6772,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_6816,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_7282,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_7416,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_7474,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_7649,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_7706,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_7958,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_8041,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_8223,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_8359,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_8433,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_8672,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_9853,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_10197,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_10457,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_10930,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_10950,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_11000,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_11196,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_11527,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_12417,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_14126,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_14794,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_14914,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_15202,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_15617,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_16356,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_16857,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_17192,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_17323,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_17935,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_17981,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18362,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18654,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18685,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18692,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18724,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18739,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18884,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_18920,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19015,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19041,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19107,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19140,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19258,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19274,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19468,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19490,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19575,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19579,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19707,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19721,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19796,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_19800,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_20335,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_20368,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_20399,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_20483,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_20692,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_20816,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_20855,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_21514,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_21990,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_22049,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_22169,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_22250,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_22262,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_22824,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_22946,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_23353,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_23657,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_25190,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_25379,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_25446,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_25565,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_25710,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_26731,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_26840,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27058,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27108,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27205,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27324,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27633,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27691,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27730,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_27811,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_28391,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_28764,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_28809,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29107,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29356,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29476,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29483,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29484,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29487,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29580,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29600,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29633,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29756,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29798,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29811,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_29909,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30020,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30206,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30210,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30310,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30347,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30375,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30451,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30559,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30918,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30932,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_30963,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_31165,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_31441,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_31560,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_31902,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_32070,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_32147,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_32588,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_32982,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_33168,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_33955,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34425,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34517,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34565,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34659,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34717,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34719,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34772,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34864,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34915,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_34971,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35004,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35049,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35111,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35137,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35158,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35205,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35314,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_35378,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae
DH_2599,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae
DH_8145,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Paraspirulinaceae
DH_8915,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae
DH_10561,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae
DH_10592,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Paraspirulinaceae
DH_11065,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae
DH_12126,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae
DH_14959,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Paraspirulinaceae
DH_17856,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Paraspirulinaceae
DH_21987,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae
DH_22551,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Geitlerinemaceae
DH_28884,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Cyanobacteriaceae
DH_29069,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae
DH_31994,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae
DH_33019,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,NA
DH_33530,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Oscillatoriaceae
DH_130,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae
DH_406,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae
DH_407,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae
DH_727,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae
